#X	Y	log2	log10
211373	11	3.45943	1.04139
211403	11	3.45943	1.04139
211427	11	3.45943	1.04139
211433	11	3.45943	1.04139
211441	11	3.45943	1.04139
211457	7	2.80735	0.845098
211469	9	3.16993	0.954243
211493	9	3.16993	0.954243
211499	10	3.32193	1
211501	10	3.32193	1
211507	10	3.32193	1
211543	11	3.45943	1.04139
211559	11	3.45943	1.04139
211571	11	3.45943	1.04139
211573	11	3.45943	1.04139
211583	13	3.70044	1.11394
211597	10	3.32193	1
211619	10	3.32193	1
211639	12	3.58496	1.07918
211643	12	3.58496	1.07918
211657	10	3.32193	1
211661	11	3.45943	1.04139
211663	12	3.58496	1.07918
211681	10	3.32193	1
211691	12	3.58496	1.07918
211693	12	3.58496	1.07918
211711	14	3.80735	1.14613
211723	10	3.32193	1
211727	11	3.45943	1.04139
211741	11	3.45943	1.04139
211747	10	3.32193	1
211777	9	3.16993	0.954243
211781	10	3.32193	1
211789	11	3.45943	1.04139
211801	11	3.45943	1.04139
211811	11	3.45943	1.04139
211817	11	3.45943	1.04139
211859	11	3.45943	1.04139
211867	12	3.58496	1.07918
211873	10	3.32193	1
211877	11	3.45943	1.04139
211879	12	3.58496	1.07918
211889	11	3.45943	1.04139
211891	12	3.58496	1.07918
211927	13	3.70044	1.11394
211931	13	3.70044	1.11394
211933	13	3.70044	1.11394
211943	13	3.70044	1.11394
211949	13	3.70044	1.11394
211969	7	2.80735	0.845098
211979	9	3.16993	0.954243
211997	10	3.32193	1
212029	11	3.45943	1.04139
212039	10	3.32193	1
212057	10	3.32193	1
212081	10	3.32193	1
212099	9	3.16993	0.954243
212117	10	3.32193	1
212123	11	3.45943	1.04139
212131	10	3.32193	1
212141	11	3.45943	1.04139
212161	9	3.16993	0.954243
212167	11	3.45943	1.04139
212183	12	3.58496	1.07918
212203	12	3.58496	1.07918
212207	13	3.70044	1.11394
212209	11	3.45943	1.04139
212227	9	3.16993	0.954243
212239	11	3.45943	1.04139
212243	10	3.32193	1
212281	11	3.45943	1.04139
212293	10	3.32193	1
212297	10	3.32193	1
212353	9	3.16993	0.954243
212369	10	3.32193	1
212383	13	3.70044	1.11394
212411	13	3.70044	1.11394
212419	11	3.45943	1.04139
212423	12	3.58496	1.07918
212437	12	3.58496	1.07918
212447	14	3.80735	1.14613
212453	12	3.58496	1.07918
212461	13	3.70044	1.11394
212467	13	3.70044	1.11394
212479	15	3.90689	1.17609
212501	10	3.32193	1
212507	11	3.45943	1.04139
212557	11	3.45943	1.04139
212561	10	3.32193	1
212573	12	3.58496	1.07918
212579	11	3.45943	1.04139
212587	12	3.58496	1.07918
212593	11	3.45943	1.04139
212627	11	3.45943	1.04139
212633	11	3.45943	1.04139
212651	12	3.58496	1.07918
212669	13	3.70044	1.11394
212671	14	3.80735	1.14613
212677	11	3.45943	1.04139
212683	12	3.58496	1.07918
212701	13	3.70044	1.11394
212777	11	3.45943	1.04139
212791	13	3.70044	1.11394
212801	10	3.32193	1
212827	13	3.70044	1.11394
212837	12	3.58496	1.07918
212843	13	3.70044	1.11394
212851	13	3.70044	1.11394
212867	11	3.45943	1.04139
212869	11	3.45943	1.04139
212873	11	3.45943	1.04139
212881	11	3.45943	1.04139
212897	11	3.45943	1.04139
212903	13	3.70044	1.11394
212909	13	3.70044	1.11394
212917	13	3.70044	1.11394
212923	14	3.80735	1.14613
212969	13	3.70044	1.11394
212981	14	3.80735	1.14613
212987	15	3.90689	1.17609
212999	6	2.58496	0.778151
213019	7	2.80735	0.845098
213023	8	3	0.90309
213029	6	2.58496	0.778151
213043	7	2.80735	0.845098
213067	7	2.80735	0.845098
213079	8	3	0.90309
213091	7	2.80735	0.845098
213097	7	2.80735	0.845098
213119	10	3.32193	1
213131	7	2.80735	0.845098
213133	7	2.80735	0.845098
213139	7	2.80735	0.845098
213149	8	3	0.90309
213173	8	3	0.90309
213181	9	3.16993	0.954243
213193	7	2.80735	0.845098
213203	8	3	0.90309
213209	8	3	0.90309
213217	7	2.80735	0.845098
213223	9	3.16993	0.954243
213229	9	3.16993	0.954243
213247	11	3.45943	1.04139
213253	6	2.58496	0.778151
213263	8	3	0.90309
213281	6	2.58496	0.778151
213287	8	3	0.90309
213289	7	2.80735	0.845098
213307	9	3.16993	0.954243
213319	8	3	0.90309
213329	7	2.80735	0.845098
213337	8	3	0.90309
213349	8	3	0.90309
213359	10	3.32193	1
213361	8	3	0.90309
213383	8	3	0.90309
213391	9	3.16993	0.954243
213397	8	3	0.90309
213407	10	3.32193	1
213449	8	3	0.90309
213461	9	3.16993	0.954243
213467	10	3.32193	1
213481	9	3.16993	0.954243
213491	10	3.32193	1
213523	7	2.80735	0.845098
213533	8	3	0.90309
213539	7	2.80735	0.845098
213553	7	2.80735	0.845098
213557	8	3	0.90309
213589	8	3	0.90309
213599	10	3.32193	1
213611	9	3.16993	0.954243
213613	9	3.16993	0.954243
213623	10	3.32193	1
213637	7	2.80735	0.845098
213641	7	2.80735	0.845098
213649	7	2.80735	0.845098
213659	9	3.16993	0.954243
213713	8	3	0.90309
213721	9	3.16993	0.954243
213727	11	3.45943	1.04139
213737	9	3.16993	0.954243
213751	11	3.45943	1.04139
213791	10	3.32193	1
213799	9	3.16993	0.954243
213821	10	3.32193	1
213827	8	3	0.90309
213833	8	3	0.90309
213847	10	3.32193	1
213859	9	3.16993	0.954243
213881	10	3.32193	1
213887	12	3.58496	1.07918
213901	9	3.16993	0.954243
213919	11	3.45943	1.04139
213929	9	3.16993	0.954243
213943	11	3.45943	1.04139
213947	11	3.45943	1.04139
213949	11	3.45943	1.04139
213953	8	3	0.90309
213973	10	3.32193	1
213977	10	3.32193	1
213989	10	3.32193	1
214003	11	3.45943	1.04139
214007	12	3.58496	1.07918
214009	11	3.45943	1.04139
214021	6	2.58496	0.778151
214031	8	3	0.90309
214033	6	2.58496	0.778151
214043	8	3	0.90309
214051	7	2.80735	0.845098
214063	9	3.16993	0.954243
214069	8	3	0.90309
214087	8	3	0.90309
214091	8	3	0.90309
214129	8	3	0.90309
214133	9	3.16993	0.954243
214141	10	3.32193	1
214147	7	2.80735	0.845098
214163	8	3	0.90309
214177	7	2.80735	0.845098
214189	9	3.16993	0.954243
214211	8	3	0.90309
214213	8	3	0.90309
214219	9	3.16993	0.954243
214237	10	3.32193	1
214243	9	3.16993	0.954243
214259	10	3.32193	1
214283	8	3	0.90309
214297	8	3	0.90309
214309	8	3	0.90309
214351	10	3.32193	1
214363	10	3.32193	1
214373	9	3.16993	0.954243
214381	10	3.32193	1
214391	11	3.45943	1.04139
214399	12	3.58496	1.07918
214433	8	3	0.90309
214439	10	3.32193	1
214451	10	3.32193	1
214457	10	3.32193	1
214463	12	3.58496	1.07918
214469	9	3.16993	0.954243
214481	9	3.16993	0.954243
214483	10	3.32193	1
214499	10	3.32193	1
214507	11	3.45943	1.04139
214517	11	3.45943	1.04139
214519	12	3.58496	1.07918
214531	7	2.80735	0.845098
214541	8	3	0.90309
214559	10	3.32193	1
214561	7	2.80735	0.845098
214589	10	3.32193	1
214603	9	3.16993	0.954243
214607	10	3.32193	1
214631	10	3.32193	1
214639	11	3.45943	1.04139
214651	11	3.45943	1.04139
214657	7	2.80735	0.845098
214663	9	3.16993	0.954243
214667	9	3.16993	0.954243
214673	8	3	0.90309
214691	9	3.16993	0.954243
214723	9	3.16993	0.954243
214729	9	3.16993	0.954243
214733	10	3.32193	1
214741	10	3.32193	1
214759	11	3.45943	1.04139
214763	11	3.45943	1.04139
214771	11	3.45943	1.04139
214783	13	3.70044	1.11394
214787	8	3	0.90309
214789	8	3	0.90309
214807	10	3.32193	1
214811	10	3.32193	1
214817	8	3	0.90309
214831	11	3.45943	1.04139
214849	8	3	0.90309
214853	9	3.16993	0.954243
214867	10	3.32193	1
214883	10	3.32193	1
214891	11	3.45943	1.04139
214913	8	3	0.90309
214939	11	3.45943	1.04139
214943	12	3.58496	1.07918
214967	12	3.58496	1.07918
214987	11	3.45943	1.04139
214993	10	3.32193	1
215051	7	2.80735	0.845098
215063	8	3	0.90309
215077	7	2.80735	0.845098
215087	9	3.16993	0.954243
215123	8	3	0.90309
215141	8	3	0.90309
215143	9	3.16993	0.954243
215153	8	3	0.90309
215161	9	3.16993	0.954243
215179	8	3	0.90309
215183	9	3.16993	0.954243
215191	9	3.16993	0.954243
215197	9	3.16993	0.954243
215239	9	3.16993	0.954243
215249	8	3	0.90309
215261	10	3.32193	1
215273	9	3.16993	0.954243
215279	11	3.45943	1.04139
215297	6	2.58496	0.778151
215309	8	3	0.90309
215317	8	3	0.90309
215329	7	2.80735	0.845098
215351	10	3.32193	1
215353	9	3.16993	0.954243
215359	11	3.45943	1.04139
215381	9	3.16993	0.954243
215389	10	3.32193	1
215393	8	3	0.90309
215399	10	3.32193	1
215417	10	3.32193	1
215443	9	3.16993	0.954243
215447	10	3.32193	1
215459	9	3.16993	0.954243
215461	9	3.16993	0.954243
215471	11	3.45943	1.04139
215483	11	3.45943	1.04139
215497	9	3.16993	0.954243
215503	11	3.45943	1.04139
215507	10	3.32193	1
215521	9	3.16993	0.954243
215531	11	3.45943	1.04139
215563	8	3	0.90309
215573	8	3	0.90309
215587	8	3	0.90309
215617	7	2.80735	0.845098
215653	9	3.16993	0.954243
215659	10	3.32193	1
215681	7	2.80735	0.845098
215687	9	3.16993	0.954243
215689	8	3	0.90309
215693	9	3.16993	0.954243
215723	10	3.32193	1
215737	10	3.32193	1
215753	9	3.16993	0.954243
215767	11	3.45943	1.04139
215771	11	3.45943	1.04139
215797	11	3.45943	1.04139
215801	11	3.45943	1.04139
215827	9	3.16993	0.954243
215833	9	3.16993	0.954243
215843	9	3.16993	0.954243
215851	10	3.32193	1
215857	9	3.16993	0.954243
215863	11	3.45943	1.04139
215893	10	3.32193	1
215899	11	3.45943	1.04139
215909	10	3.32193	1
215921	10	3.32193	1
215927	12	3.58496	1.07918
215939	9	3.16993	0.954243
215953	9	3.16993	0.954243
215959	11	3.45943	1.04139
215981	11	3.45943	1.04139
215983	12	3.58496	1.07918
216023	12	3.58496	1.07918
216037	11	3.45943	1.04139
216061	13	3.70044	1.11394
216071	8	3	0.90309
216091	9	3.16993	0.954243
216103	9	3.16993	0.954243
216107	9	3.16993	0.954243
216113	8	3	0.90309
216119	10	3.32193	1
216127	11	3.45943	1.04139
216133	8	3	0.90309
216149	9	3.16993	0.954243
216157	10	3.32193	1
216173	10	3.32193	1
216179	10	3.32193	1
216211	9	3.16993	0.954243
216217	9	3.16993	0.954243
216233	9	3.16993	0.954243
216259	9	3.16993	0.954243
216263	10	3.32193	1
216289	9	3.16993	0.954243
216317	12	3.58496	1.07918
216319	13	3.70044	1.11394
216329	8	3	0.90309
216347	10	3.32193	1
216371	10	3.32193	1
216373	10	3.32193	1
216379	11	3.45943	1.04139
216397	10	3.32193	1
216401	9	3.16993	0.954243
216421	10	3.32193	1
216431	12	3.58496	1.07918
216451	9	3.16993	0.954243
216481	9	3.16993	0.954243
216493	11	3.45943	1.04139
216509	12	3.58496	1.07918
216523	11	3.45943	1.04139
216551	12	3.58496	1.07918
216553	11	3.45943	1.04139
216569	12	3.58496	1.07918
216571	13	3.70044	1.11394
216577	7	2.80735	0.845098
216607	11	3.45943	1.04139
216617	9	3.16993	0.954243
216641	8	3	0.90309
216647	10	3.32193	1
216649	9	3.16993	0.954243
216653	10	3.32193	1
216661	10	3.32193	1
216679	11	3.45943	1.04139
216703	13	3.70044	1.11394
216719	11	3.45943	1.04139
216731	11	3.45943	1.04139
216743	11	3.45943	1.04139
216751	12	3.58496	1.07918
216757	11	3.45943	1.04139
216761	11	3.45943	1.04139
216779	11	3.45943	1.04139
216781	11	3.45943	1.04139
216787	11	3.45943	1.04139
216791	12	3.58496	1.07918
216803	11	3.45943	1.04139
216829	13	3.70044	1.11394
216841	9	3.16993	0.954243
216851	10	3.32193	1
216859	11	3.45943	1.04139
216877	11	3.45943	1.04139
216899	10	3.32193	1
216901	10	3.32193	1
216911	12	3.58496	1.07918
216917	11	3.45943	1.04139
216919	12	3.58496	1.07918
216947	12	3.58496	1.07918
216967	11	3.45943	1.04139
216973	11	3.45943	1.04139
216991	13	3.70044	1.11394
217001	11	3.45943	1.04139
217003	12	3.58496	1.07918
217027	11	3.45943	1.04139
217033	11	3.45943	1.04139
217057	11	3.45943	1.04139
217069	13	3.70044	1.11394
217081	13	3.70044	1.11394
217111	8	3	0.90309
217117	8	3	0.90309
217121	6	2.58496	0.778151
217157	7	2.80735	0.845098
217163	8	3	0.90309
217169	7	2.80735	0.845098
217199	10	3.32193	1
217201	8	3	0.90309
217207	10	3.32193	1
217219	7	2.80735	0.845098
217223	8	3	0.90309
217229	8	3	0.90309
217241	8	3	0.90309
217253	8	3	0.90309
217271	10	3.32193	1
217307	10	3.32193	1
217309	10	3.32193	1
217313	8	3	0.90309
217319	10	3.32193	1
217333	10	3.32193	1
217337	10	3.32193	1
217339	11	3.45943	1.04139
217351	8	3	0.90309
217361	7	2.80735	0.845098
217363	8	3	0.90309
217367	9	3.16993	0.954243
217369	8	3	0.90309
217387	9	3.16993	0.954243
217397	9	3.16993	0.954243
217409	7	2.80735	0.845098
217411	8	3	0.90309
217421	9	3.16993	0.954243
217429	9	3.16993	0.954243
217439	11	3.45943	1.04139
217457	9	3.16993	0.954243
217463	11	3.45943	1.04139
217489	8	3	0.90309
217499	10	3.32193	1
217517	10	3.32193	1
217519	11	3.45943	1.04139
217559	11	3.45943	1.04139
217561	10	3.32193	1
217573	10	3.32193	1
217577	10	3.32193	1
217579	11	3.45943	1.04139
217619	8	3	0.90309
217643	9	3.16993	0.954243
217661	10	3.32193	1
217667	8	3	0.90309
217681	8	3	0.90309
217687	10	3.32193	1
217691	10	3.32193	1
217697	8	3	0.90309
217717	10	3.32193	1
217727	12	3.58496	1.07918
217733	8	3	0.90309
217739	9	3.16993	0.954243
217747	9	3.16993	0.954243
217771	10	3.32193	1
217781	10	3.32193	1
217793	8	3	0.90309
217823	12	3.58496	1.07918
217829	10	3.32193	1
217849	11	3.45943	1.04139
217859	8	3	0.90309
217901	10	3.32193	1
217907	10	3.32193	1
217909	10	3.32193	1
217933	10	3.32193	1
217937	9	3.16993	0.954243
217969	10	3.32193	1
217979	12	3.58496	1.07918
217981	12	3.58496	1.07918
218003	10	3.32193	1
218021	10	3.32193	1
218047	13	3.70044	1.11394
218069	11	3.45943	1.04139
218077	12	3.58496	1.07918
218081	10	3.32193	1
218083	11	3.45943	1.04139
218087	12	3.58496	1.07918
218107	13	3.70044	1.11394
218111	14	3.80735	1.14613
218117	7	2.80735	0.845098
218131	8	3	0.90309
218137	8	3	0.90309
218143	10	3.32193	1
218149	8	3	0.90309
218171	10	3.32193	1
218191	10	3.32193	1
218213	9	3.16993	0.954243
218227	10	3.32193	1
218233	10	3.32193	1
218249	8	3	0.90309
218279	10	3.32193	1
218287	11	3.45943	1.04139
218357	11	3.45943	1.04139
218363	12	3.58496	1.07918
218371	8	3	0.90309
218381	9	3.16993	0.954243
218389	9	3.16993	0.954243
218401	8	3	0.90309
218417	9	3.16993	0.954243
218419	10	3.32193	1
218423	11	3.45943	1.04139
218437	9	3.16993	0.954243
218447	11	3.45943	1.04139
218453	10	3.32193	1
218459	11	3.45943	1.04139
218461	11	3.45943	1.04139
218479	12	3.58496	1.07918
218509	10	3.32193	1
218513	9	3.16993	0.954243
218521	10	3.32193	1
218527	12	3.58496	1.07918
218531	10	3.32193	1
218549	11	3.45943	1.04139
218551	12	3.58496	1.07918
218579	11	3.45943	1.04139
218591	13	3.70044	1.11394
218599	12	3.58496	1.07918
218611	12	3.58496	1.07918
218623	14	3.80735	1.14613
218627	8	3	0.90309
218629	8	3	0.90309
218641	8	3	0.90309
218651	10	3.32193	1
218657	8	3	0.90309
218677	10	3.32193	1
218681	10	3.32193	1
218711	11	3.45943	1.04139
218717	11	3.45943	1.04139
218719	12	3.58496	1.07918
218723	10	3.32193	1
218737	10	3.32193	1
218749	12	3.58496	1.07918
218761	9	3.16993	0.954243
218783	12	3.58496	1.07918
218797	11	3.45943	1.04139
218809	11	3.45943	1.04139
218819	10	3.32193	1
218833	10	3.32193	1
218839	12	3.58496	1.07918
218843	12	3.58496	1.07918
218849	10	3.32193	1
218857	11	3.45943	1.04139
218873	12	3.58496	1.07918
218887	10	3.32193	1
218923	11	3.45943	1.04139
218941	12	3.58496	1.07918
218947	10	3.32193	1
218963	11	3.45943	1.04139
218969	11	3.45943	1.04139
218971	12	3.58496	1.07918
218987	12	3.58496	1.07918
218989	12	3.58496	1.07918
218993	11	3.45943	1.04139
219001	12	3.58496	1.07918
219017	10	3.32193	1
219019	11	3.45943	1.04139
219031	12	3.58496	1.07918
219041	10	3.32193	1
219053	12	3.58496	1.07918
219059	12	3.58496	1.07918
219071	14	3.80735	1.14613
219083	12	3.58496	1.07918
219091	12	3.58496	1.07918
219097	12	3.58496	1.07918
219103	14	3.80735	1.14613
219119	14	3.80735	1.14613
219133	14	3.80735	1.14613
219143	8	3	0.90309
219169	7	2.80735	0.845098
219187	9	3.16993	0.954243
219217	8	3	0.90309
219223	10	3.32193	1
219251	10	3.32193	1
219277	9	3.16993	0.954243
219281	8	3	0.90309
219293	10	3.32193	1
219301	9	3.16993	0.954243
219311	11	3.45943	1.04139
219313	9	3.16993	0.954243
219353	10	3.32193	1
219361	9	3.16993	0.954243
219371	11	3.45943	1.04139
219377	10	3.32193	1
219389	12	3.58496	1.07918
219407	10	3.32193	1
219409	8	3	0.90309
219433	9	3.16993	0.954243
219437	10	3.32193	1
219451	11	3.45943	1.04139
219463	10	3.32193	1
219467	10	3.32193	1
219491	10	3.32193	1
219503	12	3.58496	1.07918
219517	12	3.58496	1.07918
219523	9	3.16993	0.954243
219529	9	3.16993	0.954243
219533	10	3.32193	1
219547	11	3.45943	1.04139
219577	11	3.45943	1.04139
219587	10	3.32193	1
219599	12	3.58496	1.07918
219607	12	3.58496	1.07918
219613	12	3.58496	1.07918
219619	11	3.45943	1.04139
219629	12	3.58496	1.07918
219647	14	3.80735	1.14613
219649	7	2.80735	0.845098
219677	10	3.32193	1
219679	11	3.45943	1.04139
219683	9	3.16993	0.954243
219689	9	3.16993	0.954243
219707	11	3.45943	1.04139
219721	9	3.16993	0.954243
219727	11	3.45943	1.04139
219731	10	3.32193	1
219749	10	3.32193	1
219757	11	3.45943	1.04139
219761	10	3.32193	1
219763	11	3.45943	1.04139
219767	12	3.58496	1.07918
219787	10	3.32193	1
219797	10	3.32193	1
219799	11	3.45943	1.04139
219809	9	3.16993	0.954243
219823	12	3.58496	1.07918
219829	11	3.45943	1.04139
219839	13	3.70044	1.11394
219847	11	3.45943	1.04139
219851	11	3.45943	1.04139
219871	13	3.70044	1.11394
219881	11	3.45943	1.04139
219889	11	3.45943	1.04139
219911	10	3.32193	1
219917	10	3.32193	1
219931	11	3.45943	1.04139
219937	9	3.16993	0.954243
219941	10	3.32193	1
219943	11	3.45943	1.04139
219953	10	3.32193	1
219959	12	3.58496	1.07918
219971	10	3.32193	1
219977	10	3.32193	1
219979	11	3.45943	1.04139
219983	12	3.58496	1.07918
220009	11	3.45943	1.04139
220013	12	3.58496	1.07918
220019	12	3.58496	1.07918
220021	12	3.58496	1.07918
220057	11	3.45943	1.04139
220063	13	3.70044	1.11394
220123	13	3.70044	1.11394
220141	13	3.70044	1.11394
220147	13	3.70044	1.11394
220151	14	3.80735	1.14613
220163	8	3	0.90309
220169	8	3	0.90309
220177	8	3	0.90309
220189	10	3.32193	1
220217	10	3.32193	1
220243	10	3.32193	1
220279	12	3.58496	1.07918
220291	9	3.16993	0.954243
220301	10	3.32193	1
220307	10	3.32193	1
220327	11	3.45943	1.04139
220333	11	3.45943	1.04139
220351	13	3.70044	1.11394
220357	10	3.32193	1
220361	10	3.32193	1
220369	10	3.32193	1
220373	11	3.45943	1.04139
220391	12	3.58496	1.07918
220399	13	3.70044	1.11394
220403	12	3.58496	1.07918
220411	13	3.70044	1.11394
220421	9	3.16993	0.954243
220447	12	3.58496	1.07918
220469	11	3.45943	1.04139
220471	12	3.58496	1.07918
220511	13	3.70044	1.11394
220513	10	3.32193	1
220529	11	3.45943	1.04139
220537	12	3.58496	1.07918
220543	14	3.80735	1.14613
220553	10	3.32193	1
220559	12	3.58496	1.07918
220573	12	3.58496	1.07918
220579	11	3.45943	1.04139
220589	12	3.58496	1.07918
220613	11	3.45943	1.04139
220663	14	3.80735	1.14613
220667	14	3.80735	1.14613
220673	8	3	0.90309
220681	9	3.16993	0.954243
220687	11	3.45943	1.04139
220699	11	3.45943	1.04139
220709	10	3.32193	1
220721	10	3.32193	1
220747	11	3.45943	1.04139
220757	11	3.45943	1.04139
220771	11	3.45943	1.04139
220783	13	3.70044	1.11394
220789	12	3.58496	1.07918
220793	12	3.58496	1.07918
220807	11	3.45943	1.04139
220811	11	3.45943	1.04139
220841	11	3.45943	1.04139
220859	13	3.70044	1.11394
220861	13	3.70044	1.11394
220873	11	3.45943	1.04139
220877	12	3.58496	1.07918
220879	13	3.70044	1.11394
220889	12	3.58496	1.07918
220897	11	3.45943	1.04139
220901	12	3.58496	1.07918
220903	13	3.70044	1.11394
220907	13	3.70044	1.11394
220919	14	3.80735	1.14613
220931	10	3.32193	1
220933	10	3.32193	1
220939	11	3.45943	1.04139
220973	12	3.58496	1.07918
221021	13	3.70044	1.11394
221047	14	3.80735	1.14613
221059	11	3.45943	1.04139
221069	12	3.58496	1.07918
221071	13	3.70044	1.11394
221077	12	3.58496	1.07918
221083	13	3.70044	1.11394
221087	14	3.80735	1.14613
221093	12	3.58496	1.07918
221101	13	3.70044	1.11394
221159	14	3.80735	1.14613
221171	14	3.80735	1.14613
221173	14	3.80735	1.14613
221197	7	2.80735	0.845098
221201	6	2.58496	0.778151
221203	7	2.80735	0.845098
221209	7	2.80735	0.845098
221219	7	2.80735	0.845098
221227	8	3	0.90309
221233	7	2.80735	0.845098
221239	9	3.16993	0.954243
221251	7	2.80735	0.845098
221261	8	3	0.90309
221281	7	2.80735	0.845098
221303	10	3.32193	1
221311	11	3.45943	1.04139
221317	7	2.80735	0.845098
221327	9	3.16993	0.954243
221393	8	3	0.90309
221399	10	3.32193	1
221401	9	3.16993	0.954243
221411	9	3.16993	0.954243
221413	9	3.16993	0.954243
221447	8	3	0.90309
221453	8	3	0.90309
221461	8	3	0.90309
221471	10	3.32193	1
221477	8	3	0.90309
221489	8	3	0.90309
221497	9	3.16993	0.954243
221509	8	3	0.90309
221537	8	3	0.90309
221539	9	3.16993	0.954243
221549	10	3.32193	1
221567	12	3.58496	1.07918
221581	9	3.16993	0.954243
221587	9	3.16993	0.954243
221603	9	3.16993	0.954243
221621	10	3.32193	1
221623	11	3.45943	1.04139
221653	10	3.32193	1
221657	10	3.32193	1
221659	11	3.45943	1.04139
221671	11	3.45943	1.04139
221677	11	3.45943	1.04139
221707	8	3	0.90309
221713	7	2.80735	0.845098
221717	8	3	0.90309
221719	9	3.16993	0.954243
221723	9	3.16993	0.954243
221729	7	2.80735	0.845098
221737	8	3	0.90309
221747	9	3.16993	0.954243
221773	9	3.16993	0.954243
221797	9	3.16993	0.954243
221807	11	3.45943	1.04139
221813	10	3.32193	1
221827	8	3	0.90309
221831	9	3.16993	0.954243
221849	9	3.16993	0.954243
221873	9	3.16993	0.954243
221891	9	3.16993	0.954243
221909	10	3.32193	1
221941	11	3.45943	1.04139
221951	13	3.70044	1.11394
221953	7	2.80735	0.845098
221957	8	3	0.90309
221987	9	3.16993	0.954243
221989	9	3.16993	0.954243
221999	11	3.45943	1.04139
222007	11	3.45943	1.04139
222011	11	3.45943	1.04139
222023	10	3.32193	1
222029	10	3.32193	1
222041	10	3.32193	1
222043	11	3.45943	1.04139
222059	11	3.45943	1.04139
222067	11	3.45943	1.04139
222073	11	3.45943	1.04139
222107	11	3.45943	1.04139
222109	11	3.45943	1.04139
222113	9	3.16993	0.954243
222127	12	3.58496	1.07918
222137	11	3.45943	1.04139
222149	10	3.32193	1
222151	11	3.45943	1.04139
222161	10	3.32193	1
222163	11	3.45943	1.04139
222193	11	3.45943	1.04139
222197	12	3.58496	1.07918
222199	13	3.70044	1.11394
222247	9	3.16993	0.954243
222269	10	3.32193	1
222289	8	3	0.90309
222293	9	3.16993	0.954243
222311	10	3.32193	1
222317	10	3.32193	1
222323	10	3.32193	1
222329	10	3.32193	1
222337	7	2.80735	0.845098
222347	9	3.16993	0.954243
222349	9	3.16993	0.954243
222361	9	3.16993	0.954243
222367	11	3.45943	1.04139
222379	10	3.32193	1
222389	10	3.32193	1
222403	9	3.16993	0.954243
222419	10	3.32193	1
222437	10	3.32193	1
222461	12	3.58496	1.07918
222493	10	3.32193	1
222499	9	3.16993	0.954243
222511	11	3.45943	1.04139
222527	12	3.58496	1.07918
